FunctionalGroup1,FunctionalGroup2,Chainlength1,Chainlength2,Temperature,Compositioncomponent1,Excessenthalpy
Alkane,Primaryalcohol,2,2,348.15,0.3346,-805.8
Alkane,Primaryalcohol,2,2,348.15,0.3655,-702.8
Alkane,Primaryalcohol,2,2,348.15,0.4132,-596.1
Alkane,Primaryalcohol,2,2,348.15,0.4459,-500.3
Alkane,Primaryalcohol,2,2,348.15,0.4964,-365.8
Alkane,Primaryalcohol,2,2,348.15,0.5311,-280.2
Alkane,Primaryalcohol,2,2,348.15,0.5666,-178.7
Alkane,Primaryalcohol,2,2,348.15,0.6031,-85.5
Alkane,Primaryalcohol,2,2,348.15,0.6594,81.7
Alkane,Primaryalcohol,2,2,348.15,0.6982,180.4
Alkane,Primaryalcohol,2,2,348.15,0.738,306.4
Alkane,Primaryalcohol,2,2,348.15,0.7788,395
Alkane,Primaryalcohol,2,2,348.15,0.7996,470.7
Alkane,Primaryalcohol,2,2,348.15,0.8637,619.5
Alkane,Primaryalcohol,2,2,348.15,0.9079,731.8
Alkane,Primaryalcohol,2,2,348.15,0.9304,822
Alkane,Primaryalcohol,2,2,348.15,0.9533,860.8
Alkane,Primaryalcohol,2,2,348.15,0.9765,753.1
Alkane,Primaryalcohol,2,2,348.15,0.9826,601
Alkane,Primaryalcohol,2,2,348.15,0.0259,-24.1
Alkane,Primaryalcohol,2,2,348.15,0.0521,-51.7
Alkane,Primaryalcohol,2,2,348.15,0.0923,-101.4
Alkane,Primaryalcohol,2,2,348.15,0.1335,-144.9
Alkane,Primaryalcohol,2,2,348.15,0.1756,-191.3
Alkane,Primaryalcohol,2,2,348.15,0.2188,-231.3
Alkane,Primaryalcohol,2,2,348.15,0.2481,-264
Alkane,Primaryalcohol,2,2,348.15,0.2931,-296.5
Alkane,Primaryalcohol,2,2,348.15,0.3392,-335.6
Alkane,Primaryalcohol,2,2,348.15,0.3706,-351.6
Alkane,Primaryalcohol,2,2,348.15,0.4187,-365
Alkane,Primaryalcohol,2,2,348.15,0.4515,-378.9
Alkane,Primaryalcohol,2,2,348.15,0.4848,-378.2
Alkane,Primaryalcohol,2,2,348.15,0.536,-363.4
Alkane,Primaryalcohol,2,2,348.15,0.5708,-353.9
Alkane,Primaryalcohol,2,2,348.15,0.6063,-334.2
Alkane,Primaryalcohol,2,2,348.15,0.6424,-305.4
Alkane,Primaryalcohol,2,2,348.15,0.6681,-271.6
Alkane,Primaryalcohol,2,2,348.15,0.6979,-232.4
Alkane,Primaryalcohol,2,2,348.15,0.7357,-177.5
Alkane,Primaryalcohol,2,2,348.15,0.7938,-57
Alkane,Primaryalcohol,2,2,348.15,0.8136,-7.6
Alkane,Primaryalcohol,2,2,348.15,0.8335,42.2
Alkane,Primaryalcohol,2,2,348.15,0.8536,108.7
Alkane,Primaryalcohol,2,2,348.15,0.8739,161.1
Alkane,Primaryalcohol,2,2,348.15,0.8944,231.7
Alkane,Primaryalcohol,2,2,348.15,0.9151,295.2
Alkane,Primaryalcohol,2,2,348.15,0.936,359.3
Alkane,Primaryalcohol,2,2,348.15,0.9571,381.7
Alkane,Primaryalcohol,2,2,348.15,0.9699,358.8
Alkane,Primaryalcohol,2,2,348.15,0.9785,316
Alkane,Primaryalcohol,2,2,348.15,0.027,6.9
Alkane,Primaryalcohol,2,2,348.15,0.0544,18.3
Alkane,Primaryalcohol,2,2,348.15,0.0962,37.2
Alkane,Primaryalcohol,2,2,348.15,0.1389,52.6
Alkane,Primaryalcohol,2,2,348.15,0.1677,67.5
Alkane,Primaryalcohol,2,2,348.15,0.2118,89.7
Alkane,Primaryalcohol,2,2,348.15,0.2568,114.3
Alkane,Primaryalcohol,2,2,348.15,0.2873,129
Alkane,Primaryalcohol,2,2,348.15,0.3338,161.7
Alkane,Primaryalcohol,2,2,348.15,0.3654,185.9
Alkane,Primaryalcohol,2,2,348.15,0.4136,210.1
Alkane,Primaryalcohol,2,2,348.15,0.4464,237.6
Alkane,Primaryalcohol,2,2,348.15,0.4963,283.9
Alkane,Primaryalcohol,2,2,348.15,0.5302,309.9
Alkane,Primaryalcohol,2,2,348.15,0.5646,341.9
Alkane,Primaryalcohol,2,2,348.15,0.6172,389.7
Alkane,Primaryalcohol,2,2,348.15,0.6529,427.9
Alkane,Primaryalcohol,2,2,348.15,0.6892,463
Alkane,Primaryalcohol,2,2,348.15,0.7259,487.2
Alkane,Primaryalcohol,2,2,348.15,0.7633,519.2
Alkane,Primaryalcohol,2,2,348.15,0.8012,553.6
Alkane,Primaryalcohol,2,2,348.15,0.8281,566.9
Alkane,Primaryalcohol,2,2,348.15,0.8592,587.8
Alkane,Primaryalcohol,2,2,348.15,0.8987,582.4
Alkane,Primaryalcohol,2,2,348.15,0.9186,572.8
Alkane,Primaryalcohol,2,2,348.15,0.9387,538.7
Alkane,Primaryalcohol,2,2,348.15,0.959,482.1
Alkane,Primaryalcohol,2,2,348.15,0.9794,347.5
Alkane,Primaryalcohol,2,3,348.15,0.8334,235.9
Alkane,Primaryalcohol,2,3,348.15,0.8501,258.3
Alkane,Primaryalcohol,2,3,348.15,0.8834,295.9
Alkane,Primaryalcohol,2,3,348.15,0.9167,340.8
Alkane,Primaryalcohol,2,3,348.15,0.95,354.1
Alkane,Primaryalcohol,2,3,348.15,0.9833,238.9
Alkane,Primaryalcohol,2,3,348.15,0.034,5
Alkane,Primaryalcohol,2,3,348.15,0.068,13.3
Alkane,Primaryalcohol,2,3,348.15,0.1019,21.4
Alkane,Primaryalcohol,2,3,348.15,0.1357,31.1
Alkane,Primaryalcohol,2,3,348.15,0.1695,44.5
Alkane,Primaryalcohol,2,3,348.15,0.2033,57.3
Alkane,Primaryalcohol,2,3,348.15,0.2539,0.8
Alkane,Primaryalcohol,2,3,348.15,0.2875,95.6
Alkane,Primaryalcohol,2,3,348.15,0.3379,119.7
Alkane,Primaryalcohol,2,3,348.15,0.3715,149.7
Alkane,Primaryalcohol,2,3,348.15,0.4049,167
Alkane,Primaryalcohol,2,3,348.15,0.4551,201.5
Alkane,Primaryalcohol,2,3,348.15,0.4885,226.6
Alkane,Primaryalcohol,2,3,348.15,0.5385,258.8
Alkane,Primaryalcohol,2,3,348.15,0.5717,285.1
Alkane,Primaryalcohol,2,3,348.15,0.6049,305.7
Alkane,Primaryalcohol,2,3,348.15,0.6547,344.8
Alkane,Primaryalcohol,2,3,348.15,0.6878,369.6
Alkane,Primaryalcohol,2,3,348.15,0.7373,405.5
Alkane,Primaryalcohol,2,3,348.15,0.7703,420.8
Alkane,Primaryalcohol,2,3,348.15,0.8197,463.1
Alkane,Primaryalcohol,2,3,348.15,0.8526,471
Alkane,Primaryalcohol,2,3,348.15,0.8854,484.7
Alkane,Primaryalcohol,2,3,348.15,0.9018,492
Alkane,Primaryalcohol,2,3,348.15,0.9346,472.6
Alkane,Primaryalcohol,2,3,348.15,0.951,449.2
Alkane,Primaryalcohol,2,3,348.15,0.9673,392.6
Alkane,Primaryalcohol,2,3,348.15,0.9837,267
Alkane,Primaryalcohol,2,3,323.15,0.0326,-22.8
Alkane,Primaryalcohol,2,3,323.15,0.0652,-45.4
Alkane,Primaryalcohol,2,3,323.15,0.0978,-74.4
Alkane,Primaryalcohol,2,3,323.15,0.1305,-89.4
Alkane,Primaryalcohol,2,3,323.15,0.1797,-123.9
Alkane,Primaryalcohol,2,3,323.15,0.2125,-145.4
Alkane,Primaryalcohol,2,3,323.15,0.2454,-155.2
Alkane,Primaryalcohol,2,3,323.15,0.2949,-177.9
Alkane,Primaryalcohol,2,3,323.15,0.3279,-186.1
Alkane,Primaryalcohol,2,3,323.15,0.3776,-200.2
Alkane,Primaryalcohol,2,3,323.15,0.4107,-204
Alkane,Primaryalcohol,2,3,323.15,0.4439,-208.2
Alkane,Primaryalcohol,2,3,323.15,0.4939,-210.4
Alkane,Primaryalcohol,2,3,323.15,0.5272,-208.3
Alkane,Primaryalcohol,2,3,323.15,0.5744,-189.3
Alkane,Primaryalcohol,2,3,323.15,0.6109,-186.7
Alkane,Primaryalcohol,2,3,323.15,0.6444,-165
Alkane,Primaryalcohol,2,3,323.15,0.6948,-141.7
Alkane,Primaryalcohol,2,3,323.15,0.7285,-112
Alkane,Primaryalcohol,2,3,323.15,0.7791,-71.3
Alkane,Primaryalcohol,2,3,323.15,0.813,-28.6
Alkane,Primaryalcohol,2,3,323.15,0.8468,-0.4
Alkane,Primaryalcohol,2,3,323.15,0.8706,21.2
Alkane,Primaryalcohol,2,3,323.15,0.8978,67.4
Alkane,Primaryalcohol,2,3,323.15,0.9148,90.9
Alkane,Primaryalcohol,2,3,323.15,0.9318,128
Alkane,Primaryalcohol,2,3,323.15,0.9488,141.6
Alkane,Primaryalcohol,2,3,323.15,0.9659,156.7
Alkane,Primaryalcohol,2,3,323.15,0.9829,165.1
Alkane,Primaryalcohol,2,3,323.15,0.9872,147.9
Alkane,Primaryalcohol,2,3,348.15,0.0652,-85.3
Alkane,Primaryalcohol,2,3,348.15,0.0978,-135.4
Alkane,Primaryalcohol,2,3,348.15,0.1305,-165.3
Alkane,Primaryalcohol,2,3,348.15,0.1797,-226.3
Alkane,Primaryalcohol,2,3,348.15,0.2125,-263.4
Alkane,Primaryalcohol,2,3,348.15,0.2454,-313.4
Alkane,Primaryalcohol,2,3,348.15,0.2949,-351.8
Alkane,Primaryalcohol,2,3,348.15,0.3279,-397.7
Alkane,Primaryalcohol,2,3,348.15,0.3776,-430.2
Alkane,Primaryalcohol,2,3,348.15,0.4107,-467.5
Alkane,Primaryalcohol,2,3,348.15,0.4439,-487.9
Alkane,Primaryalcohol,2,3,348.15,0.4939,-516.2
Alkane,Primaryalcohol,2,3,348.15,0.5272,-513.3
Alkane,Primaryalcohol,2,3,348.15,0.5774,-527.8
Alkane,Primaryalcohol,2,3,348.15,0.6109,-519.8
Alkane,Primaryalcohol,2,3,348.15,0.6444,-521.6
Alkane,Primaryalcohol,2,3,348.15,0.6948,-488.4
Alkane,Primaryalcohol,2,3,348.15,0.7285,-463.2
Alkane,Primaryalcohol,2,3,348.15,0.7791,-381
Alkane,Primaryalcohol,2,3,348.15,0.813,-334.5
Alkane,Primaryalcohol,2,3,348.15,0.8468,-243
Alkane,Primaryalcohol,2,3,348.15,0.8808,-148.6
Alkane,Primaryalcohol,2,3,348.15,0.8978,-62.9
Alkane,Primaryalcohol,2,3,348.15,0.9318,74.9
Alkane,Primaryalcohol,2,3,348.15,0.9488,140.6
Alkane,Primaryalcohol,2,3,348.15,0.9659,201.4
Alkane,Primaryalcohol,2,3,348.15,0.9829,181.8
Alkane,Primaryalcohol,2,3,348.15,0.0167,-7.7
Alkane,Primaryalcohol,2,3,348.15,0.0667,-25.9
Alkane,Primaryalcohol,2,3,348.15,0.1334,-42.4
Alkane,Primaryalcohol,2,3,348.15,0.1834,-46.4
Alkane,Primaryalcohol,2,3,348.15,0.2334,-54.9
Alkane,Primaryalcohol,2,3,348.15,0.2834,-50.3
Alkane,Primaryalcohol,2,3,348.15,0.3168,-53
Alkane,Primaryalcohol,2,3,348.15,0.3668,-42.6
Alkane,Primaryalcohol,2,3,348.15,0.4168,-32.2
Alkane,Primaryalcohol,2,3,348.15,0.4501,-24.4
Alkane,Primaryalcohol,2,3,348.15,0.5001,-8.1
Alkane,Primaryalcohol,2,3,348.15,0.5335,6.9
Alkane,Primaryalcohol,2,3,348.15,0.5835,27.6
Alkane,Primaryalcohol,2,3,348.15,0.6168,48.8
Alkane,Primaryalcohol,2,3,348.15,0.6501,68.1
Alkane,Primaryalcohol,2,3,348.15,0.6834,96.1
Alkane,Primaryalcohol,2,3,348.15,0.7168,120.2
Alkane,Primaryalcohol,2,3,348.15,0.7668,168.1
Alkane,Primaryalcohol,2,3,348.15,0.8001,198.2
Alkane,Primaryalcohol,2,4,348.15,0.0362,-184.9
Alkane,Primaryalcohol,2,4,348.15,0.0721,-392.1
Alkane,Primaryalcohol,2,4,348.15,0.1079,-605.9
Alkane,Primaryalcohol,2,4,348.15,0.1434,-808.8
Alkane,Primaryalcohol,2,4,348.15,0.1787,-1036
Alkane,Primaryalcohol,2,4,348.15,0.2138,-1224.5
Alkane,Primaryalcohol,2,4,348.15,0.2488,-1455.7
Alkane,Primaryalcohol,2,4,348.15,0.2835,-1639.6
Alkane,Primaryalcohol,2,4,348.15,0.3008,-1675.3
Alkane,Primaryalcohol,2,4,348.15,0.3352,-1643.1
Alkane,Primaryalcohol,2,4,348.15,0.3523,-1576.3
Alkane,Primaryalcohol,2,4,348.15,0.3694,-1514.6
Alkane,Primaryalcohol,2,4,348.15,0.4035,-1428
Alkane,Primaryalcohol,2,4,348.15,0.4542,-1281.2
Alkane,Primaryalcohol,2,4,348.15,0.4877,-1175.1
Alkane,Primaryalcohol,2,4,348.15,0.5377,-1033.1
Alkane,Primaryalcohol,2,4,348.15,0.5708,-935.6
Alkane,Primaryalcohol,2,4,348.15,0.6037,-837.1
Alkane,Primaryalcohol,2,4,348.15,0.6527,-696.2
Alkane,Primaryalcohol,2,4,348.15,0.6851,-597.3
Alkane,Primaryalcohol,2,4,348.15,0.7335,-447.8
Alkane,Primaryalcohol,2,4,348.15,0.7655,-365.4
Alkane,Primaryalcohol,2,4,348.15,0.8132,-226.4
Alkane,Primaryalcohol,2,4,348.15,0.8447,-121.9
Alkane,Primaryalcohol,2,4,348.15,0.8918,30.6
Alkane,Primaryalcohol,2,4,348.15,0.9073,59.2
Alkane,Primaryalcohol,2,4,348.15,0.9384,158.8
Alkane,Primaryalcohol,2,4,348.15,0.9539,200.9
Alkane,Primaryalcohol,2,4,348.15,0.9693,247.3
Alkane,Primaryalcohol,2,4,348.15,0.9847,291
Alkane,Primaryalcohol,2,4,348.15,0.9885,296.3
Alkane,Primaryalcohol,2,4,348.15,0.9908,313.9
Alkane,Primaryalcohol,2,4,348.15,0.9923,314.2
Alkane,Primaryalcohol,2,4,348.15,0.9934,231.6
Alkane,Primaryalcohol,2,4,348.15,0.0396,-57.4
Alkane,Primaryalcohol,2,4,348.15,0.0786,-117.7
Alkane,Primaryalcohol,2,4,348.15,0.1172,-180.2
Alkane,Primaryalcohol,2,4,348.15,0.1552,-238.2
Alkane,Primaryalcohol,2,4,348.15,0.1928,-283.9
Alkane,Primaryalcohol,2,4,348.15,0.23,-337.1
Alkane,Primaryalcohol,2,4,348.15,0.2666,-395.2
Alkane,Primaryalcohol,2,4,348.15,0.3028,-444.2
Alkane,Primaryalcohol,2,4,348.15,0.3386,-479.9
Alkane,Primaryalcohol,2,4,348.15,0.3739,-522.8
Alkane,Primaryalcohol,2,4,348.15,0.4088,-564.8
Alkane,Primaryalcohol,2,4,348.15,0.4433,-605.7
Alkane,Primaryalcohol,2,4,348.15,0.4943,-643.8
Alkane,Primaryalcohol,2,4,348.15,0.5277,-680.7
Alkane,Primaryalcohol,2,4,348.15,0.5772,-711.3
Alkane,Primaryalcohol,2,4,348.15,0.6097,-725.3
Alkane,Primaryalcohol,2,4,348.15,0.6577,-746.8
Alkane,Primaryalcohol,2,4,348.15,0.6893,-748.8
Alkane,Primaryalcohol,2,4,348.15,0.736,-722.2
Alkane,Primaryalcohol,2,4,348.15,0.7666,-687.5
Alkane,Primaryalcohol,2,4,348.15,0.812,-612.9
Alkane,Primaryalcohol,2,4,348.15,0.8566,-499.4
Alkane,Primaryalcohol,2,4,348.15,0.8859,-394.8
Alkane,Primaryalcohol,2,4,348.15,0.9149,-273.6
Alkane,Primaryalcohol,2,4,348.15,0.9293,-204.1
Alkane,Primaryalcohol,2,4,348.15,0.9436,-124.5
Alkane,Primaryalcohol,2,4,348.15,0.9578,-41.2
Alkane,Primaryalcohol,2,4,348.15,0.9719,34.1
Alkane,Primaryalcohol,2,4,348.15,0.986,83.8
Alkane,Primaryalcohol,2,4,348.15,0.9895,84.9
Alkane,Primaryalcohol,2,4,348.15,0.0413,1.6
Alkane,Primaryalcohol,2,4,348.15,0.082,2.9
Alkane,Primaryalcohol,2,4,348.15,0.122,4.5
Alkane,Primaryalcohol,2,4,348.15,0.1613,9.1
Alkane,Primaryalcohol,2,4,348.15,0.2191,18.6
Alkane,Primaryalcohol,2,4,348.15,0.2569,21.5
Alkane,Primaryalcohol,2,4,348.15,0.2941,29.4
Alkane,Primaryalcohol,2,4,348.15,0.3308,41.1
Alkane,Primaryalcohol,2,4,348.15,0.3668,50.4
Alkane,Primaryalcohol,2,4,348.15,0.4199,71.1
Alkane,Primaryalcohol,2,4,348.15,0.4546,85.7
Alkane,Primaryalcohol,2,4,348.15,0.4887,98.9
Alkane,Primaryalcohol,2,4,348.15,0.5391,118.9
Alkane,Primaryalcohol,2,4,348.15,0.572,128.7
Alkane,Primaryalcohol,2,4,348.15,0.6044,145.6
Alkane,Primaryalcohol,2,4,348.15,0.6522,168.4
Alkane,Primaryalcohol,2,4,348.15,0.6989,188.1
Alkane,Primaryalcohol,2,4,348.15,0.7296,207
Alkane,Primaryalcohol,2,4,348.15,0.7747,228.4
Alkane,Primaryalcohol,2,4,348.15,0.8188,260.6
Alkane,Primaryalcohol,2,4,348.15,0.8478,282.9
Alkane,Primaryalcohol,2,4,348.15,0.8678,296.4
Alkane,Primaryalcohol,2,4,348.15,0.8763,304.8
Alkane,Primaryalcohol,2,4,348.15,0.8904,319.2
Alkane,Primaryalcohol,2,4,348.15,0.9044,324.7
Alkane,Primaryalcohol,2,4,348.15,0.9184,337.4
Alkane,Primaryalcohol,2,4,348.15,0.9322,335.6
Alkane,Primaryalcohol,2,4,348.15,0.946,337.4
Alkane,Primaryalcohol,2,4,348.15,0.9596,323.5
Alkane,Primaryalcohol,2,4,348.15,0.9732,289.2
Alkane,Primaryalcohol,2,4,348.15,0.9786,264.3
Alkane,Primaryalcohol,2,4,348.15,0.9866,196.2
Alkane,Primaryalcohol,3,1,348.15,0.9451,692
Alkane,Primaryalcohol,3,1,348.15,0.9653,541.9
Alkane,Primaryalcohol,3,1,348.15,0.9739,453.7
Alkane,Primaryalcohol,3,1,348.15,0.0245,68.6
Alkane,Primaryalcohol,3,1,348.15,0.0504,137.2
Alkane,Primaryalcohol,3,1,348.15,0.0777,209.5
Alkane,Primaryalcohol,3,1,348.15,0.1066,280.5
Alkane,Primaryalcohol,3,1,348.15,0.1373,347.6
Alkane,Primaryalcohol,3,1,348.15,0.1699,414.3
Alkane,Primaryalcohol,3,1,348.15,0.2166,501.9
Alkane,Primaryalcohol,3,1,348.15,0.2543,563.9
Alkane,Primaryalcohol,3,1,348.15,0.2947,625.7
Alkane,Primaryalcohol,3,1,348.15,0.3379,687.6
Alkane,Primaryalcohol,3,1,348.15,0.3685,729.5
Alkane,Primaryalcohol,3,1,348.15,0.4173,784.4
Alkane,Primaryalcohol,3,1,348.15,0.452,816.6
Alkane,Primaryalcohol,3,1,348.15,0.4885,852.9
Alkane,Primaryalcohol,3,1,348.15,0.527,888.5
Alkane,Primaryalcohol,3,1,348.15,0.5677,921.7
Alkane,Primaryalcohol,3,1,348.15,0.6107,945.9
Alkane,Primaryalcohol,3,1,348.15,0.6564,965.7
Alkane,Primaryalcohol,3,1,348.15,0.6899,972.8
Alkane,Primaryalcohol,3,1,348.15,0.7302,982.8
Alkane,Primaryalcohol,3,1,348.15,0.7563,977.2
Alkane,Primaryalcohol,3,1,348.15,0.7833,971.1
Alkane,Primaryalcohol,3,1,348.15,0.8112,952.6
Alkane,Primaryalcohol,3,1,348.15,0.8401,931.2
Alkane,Primaryalcohol,3,1,348.15,0.8699,897.3
Alkane,Primaryalcohol,3,1,348.15,0.9007,842.1
Alkane,Primaryalcohol,3,1,348.15,0.9326,751.9
Alkane,Primaryalcohol,3,1,348.15,0.9523,651.3
Alkane,Primaryalcohol,3,1,348.15,0.9657,544.6
Alkane,Primaryalcohol,3,1,363.15,0.024,55.6
Alkane,Primaryalcohol,3,1,363.15,0.0581,129.2
Alkane,Primaryalcohol,3,1,363.15,0.0948,206.2
Alkane,Primaryalcohol,3,1,363.15,0.1346,275.8
Alkane,Primaryalcohol,3,1,363.15,0.1778,351.5
Alkane,Primaryalcohol,3,1,363.15,0.2127,413
Alkane,Primaryalcohol,3,1,363.15,0.25,469.7
Alkane,Primaryalcohol,3,1,363.15,0.29,524.4
Alkane,Primaryalcohol,3,1,363.15,0.3328,588.5
Alkane,Primaryalcohol,3,1,363.15,0.379,658.7
Alkane,Primaryalcohol,3,1,363.15,0.4118,700.4
Alkane,Primaryalcohol,3,1,363.15,0.4463,746.1
Alkane,Primaryalcohol,3,1,363.15,0.4828,804.5
Alkane,Primaryalcohol,3,1,363.15,0.5213,858.6
Alkane,Primaryalcohol,3,1,363.15,0.5621,913.7
Alkane,Primaryalcohol,3,1,363.15,0.6053,961.3
Alkane,Primaryalcohol,3,1,363.15,0.6418,1018.5
Alkane,Primaryalcohol,3,1,363.15,0.6752,1052.4
Alkane,Primaryalcohol,3,1,363.15,0.7,1084.3
Alkane,Primaryalcohol,3,1,363.15,0.7265,1121.4
Alkane,Primaryalcohol,3,1,363.15,0.7794,1163.4
Alkane,Primaryalcohol,3,1,363.15,0.8077,1180
Alkane,Primaryalcohol,3,1,363.15,0.837,1185.7
Alkane,Primaryalcohol,3,1,363.15,0.8673,1176.5
Alkane,Primaryalcohol,3,1,363.15,0.8987,1137.1
Alkane,Primaryalcohol,3,1,363.15,0.9312,1021.7
Alkane,Primaryalcohol,3,1,363.15,0.9446,938.9
Alkane,Primaryalcohol,3,1,363.15,0.965,766.9
Alkane,Primaryalcohol,3,1,363.15,0.0162,56.2
Alkane,Primaryalcohol,3,1,363.15,0.0594,198.8
Alkane,Primaryalcohol,3,1,363.15,0.097,297.7
Alkane,Primaryalcohol,3,1,363.15,0.1376,405.4
Alkane,Primaryalcohol,3,1,363.15,0.1702,489.8
Alkane,Primaryalcohol,3,1,363.15,0.217,596.6
Alkane,Primaryalcohol,3,1,363.15,0.2548,676
Alkane,Primaryalcohol,3,1,363.15,0.2952,754.7
Alkane,Primaryalcohol,3,1,363.15,0.3384,838.2
Alkane,Primaryalcohol,3,1,363.15,0.3691,884.8
Alkane,Primaryalcohol,3,1,363.15,0.4179,967.2
Alkane,Primaryalcohol,3,1,363.15,0.4525,1023.2
Alkane,Primaryalcohol,3,1,363.15,0.4891,1066.6
Alkane,Primaryalcohol,3,1,363.15,0.5276,1112.3
Alkane,Primaryalcohol,3,1,363.15,0.5682,1159.7
Alkane,Primaryalcohol,3,1,363.15,0.6113,1196.1
Alkane,Primaryalcohol,3,1,363.15,0.6569,1226.4
Alkane,Primaryalcohol,3,1,363.15,0.6807,1238.6
Alkane,Primaryalcohol,3,1,363.15,0.7306,1252.6
Alkane,Primaryalcohol,3,1,363.15,0.7567,1249.5
Alkane,Primaryalcohol,3,1,363.15,0.7837,1245.3
Alkane,Primaryalcohol,3,1,363.15,0.8116,1221.3
Alkane,Primaryalcohol,3,1,363.15,0.8404,1191.5
Alkane,Primaryalcohol,3,1,363.15,0.8701,1139.7
Alkane,Primaryalcohol,3,1,363.15,0.9009,1064.2
Alkane,Primaryalcohol,3,1,363.15,0.9328,928.3
Alkane,Primaryalcohol,3,1,363.15,0.9525,791.7
Alkane,Primaryalcohol,3,1,363.15,0.9658,651.1
Alkane,Primaryalcohol,3,1,373.15,0.0492,92.7
Alkane,Primaryalcohol,3,1,373.15,0.0759,142.2
Alkane,Primaryalcohol,3,1,373.15,0.1042,181.7
Alkane,Primaryalcohol,3,1,373.15,0.1343,237.5
Alkane,Primaryalcohol,3,1,373.15,0.1774,298.2
Alkane,Primaryalcohol,3,1,373.15,0.2123,340.6
Alkane,Primaryalcohol,3,1,373.15,0.2495,392.4
Alkane,Primaryalcohol,3,1,373.15,0.2894,443.4
Alkane,Primaryalcohol,3,1,373.15,0.3322,494.5
Alkane,Primaryalcohol,3,1,373.15,0.3784,555.7
Alkane,Primaryalcohol,3,1,373.15,0.4111,600.7
Alkane,Primaryalcohol,3,1,373.15,0.4457,636.5
Alkane,Primaryalcohol,3,1,373.15,0.4821,694.4
Alkane,Primaryalcohol,3,1,373.15,0.5206,756
Alkane,Primaryalcohol,3,1,373.15,0.5614,809.8
Alkane,Primaryalcohol,3,1,373.15,0.6046,884.1
Alkane,Primaryalcohol,3,1,373.15,0.6506,960.2
Alkane,Primaryalcohol,3,1,373.15,0.7356,1130.2
Alkane,Primaryalcohol,3,1,373.15,0.779,1236.3
Alkane,Primaryalcohol,3,1,373.15,0.8073,1293.7
Alkane,Primaryalcohol,3,1,373.15,0.8366,1353
Alkane,Primaryalcohol,3,1,373.15,0.867,1394.2
Alkane,Primaryalcohol,3,1,373.15,0.8984,1391.6
Alkane,Primaryalcohol,3,1,373.15,0.9113,1375.9
Alkane,Primaryalcohol,3,1,373.15,0.931,1294.8
Alkane,Primaryalcohol,3,1,373.15,0.9512,1132.3
Alkane,Primaryalcohol,3,1,373.15,0.0242,88.7
Alkane,Primaryalcohol,3,1,373.15,0.0498,173.1
Alkane,Primaryalcohol,3,1,373.15,0.0768,257.2
Alkane,Primaryalcohol,3,1,373.15,0.1054,348.6
Alkane,Primaryalcohol,3,1,373.15,0.1358,438.6
Alkane,Primaryalcohol,3,1,373.15,0.1793,548.4
Alkane,Primaryalcohol,3,1,373.15,0.2145,641.6
Alkane,Primaryalcohol,3,1,373.15,0.252,733.5
Alkane,Primaryalcohol,3,1,373.15,0.2921,837.5
Alkane,Primaryalcohol,3,1,373.15,0.3351,933.1
Alkane,Primaryalcohol,3,1,373.15,0.3656,991.6
Alkane,Primaryalcohol,3,1,373.15,0.4143,1086.7
Alkane,Primaryalcohol,3,1,373.15,0.4489,1164.1
Alkane,Primaryalcohol,3,1,373.15,0.4854,1237.9
Alkane,Primaryalcohol,3,1,373.15,0.5239,1291.7
Alkane,Primaryalcohol,3,1,373.15,0.5646,1357.8
Alkane,Primaryalcohol,3,1,373.15,0.6077,1419.7
Alkane,Primaryalcohol,3,1,373.15,0.6535,1475.6
Alkane,Primaryalcohol,3,1,373.15,0.6873,1497.5
Alkane,Primaryalcohol,3,1,373.15,0.7277,1534.4
Alkane,Primaryalcohol,3,1,373.15,0.7702,1532.8
Alkane,Primaryalcohol,3,1,373.15,0.8093,1516.3
Alkane,Primaryalcohol,3,1,373.15,0.8384,1497.7
Alkane,Primaryalcohol,3,1,373.15,0.8684,1428.3
Alkane,Primaryalcohol,3,1,373.15,0.8996,1309.8
Alkane,Primaryalcohol,3,1,373.15,0.9319,1123
Alkane,Primaryalcohol,3,1,373.15,0.9518,930.6
Alkane,Primaryalcohol,3,1,373.15,0.9653,746.4
Alkane,Primaryalcohol,3,1,373.15,0.0245,92
Alkane,Primaryalcohol,3,1,373.15,0.0504,189
Alkane,Primaryalcohol,3,1,373.15,0.0777,280.1
Alkane,Primaryalcohol,3,1,373.15,0.1066,379.9
Alkane,Primaryalcohol,3,1,373.15,0.1373,470.6
Alkane,Primaryalcohol,3,1,373.15,0.1699,572.7
Alkane,Primaryalcohol,3,1,373.15,0.2166,691.9
Alkane,Primaryalcohol,3,1,373.15,0.2543,805
Alkane,Primaryalcohol,3,1,373.15,0.2947,899.3
Alkane,Primaryalcohol,3,1,373.15,0.3379,993.2
Alkane,Primaryalcohol,3,1,373.15,0.3685,1067.2
Alkane,Primaryalcohol,3,1,373.15,0.4173,1155.7
Alkane,Primaryalcohol,3,1,373.15,0.452,1225.8
Alkane,Primaryalcohol,3,1,373.15,0.4885,1283.8
Alkane,Primaryalcohol,3,1,373.15,0.527,1346.4
Alkane,Primaryalcohol,3,1,373.15,0.5677,1405.2
Alkane,Primaryalcohol,3,1,373.15,0.6107,1450.8
Alkane,Primaryalcohol,3,1,373.15,0.6564,1489.5
Alkane,Primaryalcohol,3,1,373.15,0.6899,1514.2
Alkane,Primaryalcohol,3,1,373.15,0.7302,1522.4
